Title,Location,Company,Salary,Sponsored,Description
Risk Platform Software Engineer,"Bengaluru, Karnataka",PayPal,,Sponsored,"Responsibilities:
Work within a team of highly talented engineers, product and architect to design and develop a highly scalable and configurable Pricing Platform in the PayPal’s payment system.
Being involved in design meetings to propose, discuss and refine new features and functionality.
Write tests for the existing and newly created code to maintain compatibility
Maintain and enhance the existing architectural documentation and create the new one as needed
Participate in code and design reviews
Provide suggestions for continuous improvements as necessary.
Be proactive and anticipate/handle issues before they blow up.
Exhibit a strong backbone and challenge the status quo when needed
Required Skills:
Proficient in back-end development using Java EE technologies (e.g. Java language, application servers, servlet containers, JMS, JPA, etc.).
Strong OOP skills, with ability to analyze requirements and transform into scalable software designs.
Experience with HTTP, REST API's and competent designing and building web services/microservices in a commercial setting.
Cognizant of SQL and other/NoSQL/modern database and storage technologies.
Desired understanding of Oracle, JDBC and ORM frameworks (e.g. Hibernate). Experience with Design Patterns, MVC and frameworks (e.g. Spring).
Competent in design/implementation for reliability, availability, scalability and performance. Competent in software engineering tools (e.g. Java build tools) and best practices (e.g. unit testing, test automation, continuous integration, etc.).
Should be a strong advocate of code craftsmanship, good coding standards and use of tools that will improve the quality of the delivered code Excellent communication and writing skills Demonstrate a high level of curiosity, passion for technology, pride of ownership and strive for excellence
Extra credit: Provide your GitHub account or code samples with your resume!
Job_Description_Summary: Credit Risk Engineering team is responsible for Credit Risk decision, fraud detection, risk management decision and compute services across PayPal - globally. We design, develop, enhance and support services that get called across every interaction between PayPal and it's users and partners. Our solutions need to scale across millions of such interactions, working with petabyte plus data, integrating with various other APIs in real time and yet providing high availability and configurability to the business. To achieve this we are always looking at advances in technology and science and tying those back to business needs. You will be responsible for working with a team of engineers in design, development, test, and deployment of a range of products on web and mobile platforms. A successful candidate will have an established background in developing customer-facing experiences, a strong technical ability, excellent project execution skills, great communication skills, and a motivation to achieve results in a fast paced environment.
Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
Software Engineer 2,"Bengaluru, Karnataka",PayPal,,Sponsored,"Who you are
You take pride in your work.
You have experience in developing a system from the ground up.
You understand back-end services.
You understand that scalability is not a single dimension.
You have great communication skills.
You are comfortable with the Agile development model.
Flexible and adaptive to the changing circumstances.
Show pride of ownership and strive for excellence in everything they do.
What you’ll be doing
Design, development, and testing of features/functions delivered via applications and services.
Collaborating with peers and seniors both within their team and across the organization
Working with product managers using agile methodologies to deliver high quality solutions on time.
Working with operations teams to ensure your applications and services are highly available and reliable.
Support your applications and/or services as and when required on a 24x7 basis
Successful GPDS team engineers will:
Be driven to get results and not let anything get in your way
Be proactive and anticipate/handle most issues before they blowup
Exhibit a strong backbone and challenge the status quo when needed
Demonstrate a high level of curiosity and keep abreast of the latest technologies
Develop web applications and tools for the effective management and operation of the framework.
Analyze and improve stability, efficiency, and scalability of the platform.
Collaborate with architects, engineers, and business on product design and feature.
You should have
3+ years of proven development experience
Proficient Java/J2EE skills.
Experience with application frameworks such as Node.js.
Knowledge of algorithms and design patterns.
Experience with relational databases, NoSQL databases.
Experience with messaging platforms such as Kafka.
Experience with front end design.
Knowledge/experience with big data technologies (Spark, HBase, HIVE, etc).
An thorough understanding of the service-oriented architecture (SOA).
BS in Computer Science or related degree required (MS preferred), in Computer Science, Engineering or closely related quantitative discipline.
Job_Description_Summary: The Global Product Data Services (GPDS) is a newly formed team in the Payments organization under Customer Experiences and Technology. Its vision is to “Provide Enterprise Product Data at lower cost and better quality”. To achieve this vision, we are looking for people with a passion and curiosity to solve customer problems with data. The internal stakeholders for the Program include, but are not limited to, PayPal Inc.’s Product Teams, Accounting and Finance, Sales, Risk, Customer Service, Treasury and Strategy Teams. Our External stakeholders include Regulators, Customers, Third Party Service Providers and Banks. We are looking for motivated and experienced engineers to join a highly skilled team of experienced professionals, which believe in best-of-breed software craftsmanship, clean and elegant coding, using the right tool for the job, and always exploring and learning new technologies and approaches. This position is a strong Full Stack Software Engineer to join us in creating a system that raises the quality of our financial systems.
Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
Data Scientist- Supply Chain Analytics,"Hyderabad, Telangana",Procter & Gamble,,Sponsored,"Are you looking to take your career to the next level?
Do you love diving into data sets? Would you love telling stories and helping others see the benefit of data-based decision-making? We are passionate about understanding data and want more people who know how to use that data in the best way to guide our decisions.

“Do something that matters”. With us you will:
Information Technology uses information and business knowledge to craft innovative solutions that change the way P&G runs business. Data Science & Analytics is the group within IT. It covers the strategy, architecture, management, governance of the Company’s data, applying advanced analytics and big data methods to drive unique and actionable insight.
We are one of the most advanced Data Science teams in the industry. We develop advanced mathematical models, analytics and algorithms while applying Operations Research techniques.
Do you have passion for technology and desire to learn and grow continuously? With us your career will build your Data Science and Analytics skills, develop your ability to influence, think strategically and provide you a breadth of experience. Whether you do Analytics for Marketing, Sales, Supply Chain.
Passionate about Analytics: the ability to mine terabytes of data, develop models and algorithms to derive actionable insights, and then translate those insights into business is essential in our work. In this role you will provide consulting services to P&G business units in Europe, India, Middle East and Africa. We use mathematical modeling, decision analysis and simulation to provide business insights to various aspects of the supply network (supply chain design, inventory modeling, capacity analysis, distribution flow and purchasing analytics). You will get to know a wide variety of supply chains and influence multi-million dollar decisions. You will act as primary evangelist for the power of technology, data, and predictive and prescriptive analysis.
Effective communicators, self-motivated and able to drive insights into actions that improve business results. Interpersonal and communication skills are needed to thrive in a multifunctional leadership team. Your role is to communicate complex data or algorithms into simple conclusions that empower others to act based on the insights.
Technically Capable: We are looking for Data Scientists who “get their hands dirty”. We use data visualization (Spotfire, Tableau, Power BI), and analytic tools (KNIME, R, Python, SAS, JMP, Hive/Impala) to grasp the business building insights in our mountains of data. You should be adept at applying such technologies for solving ad hoc business problems, innovating on potential solutions, and working with technology partners to translate your innovations into robust, scaled, analytic solutions.

Apply if you have:
A Masters in a quantitative degree- Statistics, Operation Research, Systems Engineering, Decisions Sciences, Computer Science, Applied Math, Economics
A minimum of 5 years experience in Data Science, Analytics, or Operations Research
Strong technical & analytical skills in R, SAS, SQL, optimization, simulation, predictive modeling etc
Proven success in leadership, problem solving and priority setting
have passion to transform how decisions are made through ad hoc & scaled application of analytics
have some experience in CPG (FMCG), supply chain, analytics or consulting
can demonstrate success at deriving insight from data and effectively communicating those insights to drive action
Excellent collaboration skills and working comfortably across teams
Excellent communication skills
You'll be at the core of breakthrough innovations, be given exciting assignments, lead initiatives, and take ownership and responsibility, in creative work spaces where new ideas flourish. All the while, you'll receive world-class training to help you become a leader in your field. It is not just about what you'll do, but how you'll feel: welcomed, valued, purposeful, challenged, heard, and inspired. What we offer:
Continuous mentorship – you will collaborate with passionate peers and receive both formal training as well as day-to-day mentoring from your manager
Dynamic and supportive work environment – employees are at the centre, we value every individual and support initiatives, promoting agility and work/life balance."
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,,Sponsored,"Relocation Assistance Offered Within Country
# 78782 - Mumbai, Maharashtra, India

The incumbent will have to support functions across the organization to drive growth through innovative solutions. Should be adept at using large databases, strong experience in applying variety of data mining methods, statistical model and tools. The incumbent must have effective written and verbal communication with business stakeholders, internal IT partners and external strategic business partners. In general, the incumbent must be detail-oriented, problem solver, collaborative and customer-oriented (proactive and responsive to stakeholder needs).

Primary Accountability
Mine and analyze data from company databases to drive optimization
To develop end to end business solutions from data mining to statistical modeling
Study large amount of data to discover trends and patterns
Mine data through various technologies like BigQuery and SQL
Present insights in easy to interpret way
Develop visualization (tableau, data studio) leveraging large datasets
Ready to work collaboratively with business partners across geographies

Skills Criteria
Mandatory
Intermediate knowledge of data mining tools like R, R Shiny & Python
Hands on Knowledge of Pricing and Promotion as well as Market Mix Models
Prior Experience in delivering Pricing and Promotion model results to end client
Ability to explain & interpret statistical output results and derive business insights
Ability to create a visualization report based on the large and multiple datasets

Good to Have
Experience with third-party data i.e., syndicated market data, Point of Sales, etc.
Working knowledge of consumer packaged goods industry
Good facilitation and project management skills
Knowledge of Google products (BigQuery, data studio, coda, colab etc).

Required Education and Experience
Msc in Maths/Statistics/Economics or MBA
8+ years of experience
Proficient in building statistical models with latest data mining techniques and tools

Equal Opportunity Employer
Colgate is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity, sexual orientation, national origin, ethnicity, age, disability, marital status, veteran status (United States positions), or any other characteristic protected by law.
Are you interested in working for Colgate-Palmolive? You can apply online and attach all relevant documents such as a cover letter and resume or CV. Applications received by e-mail are not considered in the selection process. Become part of our team. We look forward to your application.
Colgate-Palmolive is a leading global consumer products company, tightly focused on Oral Care, Personal Care, Home Care and Pet Nutrition. Colgate sells its products in over 200 countries and territories around the world under such internationally recognized brand names as Colgate, Palmolive, elmex, Tom’s of Maine, Sorriso, Speed Stick, Lady Speed Stick, Softsoap, Irish Spring, Protex, Sanex, Elta MD, PCA Skin, Ajax, Axion, Fabuloso, Soupline and Suavitel, as well as Hill’s Science Diet and Hill’s Prescription Diet.
For more information about Colgate’s global business, visit the Company’s web site at http://www.colgatepalmolive.com. To learn more about Colgate Bright Smiles, Bright Futures® oral health education program, please visit http://www.colgatebsbf.com. To learn more about Hill's and the Hill’s Food, Shelter & Love program please visit http://www.hillspet.com. To learn more about Tom’s of Maine please visit http://www.tomsofmaine.com.
Reasonable accommodation during the application process is available for persons with disabilities. Please contact Application_Accommodation@colpal.com with the subject ""Accommodation Request"" should you require accommodation."
"MTS 2, Software Engineer","Chennai, Tamil Nadu",PayPal,,Sponsored,"About the Role:
Lead Engineer (Full stack) – PayPal for Commerce Platform (PPCP) & Full stack Payment
A customer-focused, hands-on engineering lead, responsible for building high-preforming, scalable, and available software applications. The ideal candidate is an individual with strong experience and awareness of the payment industry trends, card, bank processing, and payment transaction model. Business acumen, hands-on technology skills, positive work ethic and a collaborative mindset are key to the success of this role.
The engineers in the team will work closely with local and global product and engineering teams to build next generation PayPal for commerce Platform (PPCP) and Full stack payment products. This person should be passionate about bringing great experiences to life and comfortable working with front-end and back-end tech stacks, development frameworks, and third-party libraries.
The prospective candidate will be working with various cross-functional groups (Products, Engineering, UX, and architects) and will require strong negotiation and influencing skills. The person is also expected to be an able individual contributor, a lead, a mentor, and a peer.
Responsibilities:
Design and develop highly scalable and available applications for mission-critical systems
Leads product design and code review. Can competently review any aspect of product or major sub-systems.
Write clean, functional code for the front-end and back-end features.
Design, develop and maintain client-side and server-side software components including Web, REST APIs, real-time systems and batches.
Drives architecture discussion, and proposes solutions to system and product changes.
Prototype ideas quickly using cutting edge technologies.
Show pride of ownership and strive for excellence in everything you do.
Provide technical solutions to meet business requirements
Actively mentor and coach engineers on technology and engineering aspects
Collaborate effectively with cross-functional teams
Required Technical skills.
12+ year overall software engineering experience.
8 + year experience working in Java, JavaScript, and Spring.
Hands-on expertise in many disparate technologies, typically ranging from front-end user interfaces to backend systems and all points in between.
Spend most of the time developing code, and efficiently produces thoroughly tested code for most challenging features.
Experience developing software using modern frameworks such as AngularJS, React, or Node.
Experience on common stacks across front-end and back-end tech stacks
Experience working on webservices/REST API, event driven real-time systems and batch components.
Strong skill in data structure and algorithm
Experience with Continuous Integration and Delivery
Experience with unit testing/functional automation testing and tools
Proven experience delivering complex software projects and solutions effectively through Agile methodologies on a regular release cadence.
Experience in the online payments or related domain is a plus
Required soft skills
Provide leadership to others, particularly junior engineers who work on the same team or related product features.
Proven experience delivering complex software projects and solutions effectively through Agile methodologies on a regular release cadence
A strong advocate of code craftsmanship, excellent coding standards, constant quality improver mindset with a bit of healthy perfectionism.
Strong verbal and written communication skills.
Strong customer focus, ownership, urgency and drive.
Educational Qualification
Bachelor’s and /or Master’s degree in computer science or equivalent.
Job_Description_Summary: Fuelled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 305 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money and offers choice and flexibility when sending payments, paying, or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo, and Xoom enable consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies, and hold balances in their PayPal accounts in 25 currencies. Our solutions need to scale across millions of such interactions, integrating with various other APIs in real-time, and yet providing high availability to the business. To achieve this, we are always looking at advances in technology and science and tying those back to business needs.
Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
Data Scientist,"Chennai, Tamil Nadu",Hindujatech,,Organic,"Key Responsibilities
Understand the key end to end analytics of project requirements and scoping the existing & new requirements.
Assessing the quality & comprehensiveness of data.
Analyzing KPI’s of key business functions like sales & marketing and supply chain.
Work with Data architects to create and evolve dashboard templates.
Set data standards for enhancing data maturity for analytics.
Data pre-processing, modelling & post-processing of data.
Comfortable with basic statistical principles and apply them with the data sets.
Machine Learning: Ability to work with algorithms, understand, interpret and devise your own algorithm for the business problem.
Selection of right algorithms (Regression, Naïve Bayes and Random Forest).
Job Requirements and Skills
Data modelling Skills: SQL, Python and analytics model building using Machine Learning.
Data visualisation skills: Power BI / Tableau / Qlikview / Cognos.
Big Data: Spark, Hive.
ETL.
Domain: Automotive / Non-Automotive (Industrial Manufacturing/Retail/Energy & utilities, Finance)
Years of Experience
Experience: Minimum 5 years of relevant experience.
Projects: Minimum 3 projects in data science delivered to customers (not academic with Kaggle competitions)
Job Location: Chennai
Academic Qualification: B.E or any equivalent degree
No of positions: 3
Proceed to apply job"
Data Scientist- AI,"Bengaluru, Karnataka",Lymbyc Solutions,,Organic,"Description:
Lymbyc is the first and currently the only player, in the predictive engine-based self-service analytics product space for end business users. We have created the world’s first data scientist, Leni, capable of understanding plain English queries from user, and autonomously being able to take decisions ranging from data selection to algorithm selection and finally visualisation and narratives, without any human intervention. And now we are embarking on bringing explainable component to our AI based solutions, to make the business decisions simpler, easier and adaptable to larger stakeholders.
By way of our acquisition, we at Lymbyc now are working full tilt with LTI’s global reach to take Leni to the world’s major businesses.
Descriptions
We need ace data scientists who can develop best in class predictive models, machine learning models and deep learning models and at the same time they should be able to explain the decisions taken by the models automatically through plain simple English language. The explainable elements should not be limited to the numbers and formulas, there must be a bit of personalization also to understand the context of the problem.
Roles and Responsibilities:
Passion for learning new technologies and be up to date with the scientific research community.
Work in technical teams in development, deployment, and application of machine learning solutions, leveraging technical components and explaining the modelling decisions
Take responsibility for insights, reports and explanability of the decisions taken by predictive models
Responsible for taking an idea from concept to production thoroughly with feedback from all stakeholders.
Qualification:
Masters’ in Computer Science/M. tech/PhD/Statistics/Econometrics/Applied Mathematics/Applied Statistics/Operations Research is a must
Hands on Experience with data mining or machine learning, deep learning, computer vision, natural language processing
Hands on Experience in developing deep learning models and explaining the results of deep learning models in a business-friendly manner
Skills Required:
Must have minimum of 3-5 years of industry experience in developing data science models.
Deep understanding and experience in the field of Machine Learning, Deep Learning and statistical learning
The person should be excellent at Classification (logistic regression, svm, decision tree, random forest, neural network), Regression (linear regression, decision tree, random forest, neural network), Classical optimisation (gradient descent, newton rapshon, etc), Graph theory (network analytics), Heuristic optimisation (genetic algorithm, swarm theory)
Should be strong at Deep leaning (CNN, LSTM, RNN, Bi-LSTM)
Must have thorough mathematical knowledge of correlation/causation, decision trees, classification and regression models, recommenders, probability and stochastic processes, distributions, priors and posteriors.
Skilled at scientific programming languages such as Python, R, Matlab and writing deployable code into production.
Understand the model lifecycle of cleansing/standardizing raw data, feature creation/selection, writing complex transformation logic to generate independent and dependent variables, model selection, tuning, A/B testing and generating production ready code.
Knowledge of Numerical optimization, Linear/Non-linear/Integer programming, Statistics, Combinatorial optimization is a plus.
Familiarity with R, Apache Spark (Scala, Python), PyMC3/theano/tensorflow/Keras and other scientific python/R modules is a must.
AI skillsets – hands-on Machine learning and Deep Learning algorithms and platforms, neural networks in any, or all the following areas, specifically, in Data & Analytics use cases
Language – Natural Language Processing, machine translation, emotion detection, language detection, classification
Vision – computer vision, object recognition/tracking, face/gender/age/emotion recognition, OCR/handwriting recognition
Knowledge and experience in some of the key AI platforms will be important, e.g. IBM Watson, Microsoft Azure, Google Api.Ai, Facebook Wit.Ai, Chatbots using Microsoft Bot Framework
Knowledge and experience of key machine learning and deep learning framework, e.g. Keras, TensorFlow, Caffe, CNTK, Jiraffe, MXNet and PyTorch commercial technologies/platforms, etc"
Research Associate/Research Scientist (Downstream Process),"Bengaluru, Karnataka",String Bio,,Organic,"Position: Research Associate/Research Scientist (Downstream Process)
Location: Bangalore, India
Contact: Please email admin@stringbio.com
No of Openings: 1
The candidate will be responsible for design, planning and execution of downstream processes. The employee will also be involved in compilation and interpretation of data from lab scale experiments. He/she will be responsible for inventory management which includes the amount and efficiency of product generation. He/she will be responsible for coordination of activities related to departmental audits, communicating with vendors for technical queries, preparation of BMR, SOP, technical presentations and data compilation. The candidate is someone who is enthusiastic about taking challenges and has an eagerness to learn new techniques.
POSITION RESPONSIBILITIES
Design, plan, test and improve downstream processing for a particular molecule.
Support and manage operations of separation, chromatography, TFF, filtration and drying systems.
Quantify, monitor and establish the yield and efficiency of unit operations
Optimize the process for specific target metrics
Monitor and support end to end execution at lab and pilot scale
Should be conversant with interpretation of analytical and process data and should be conversant with DSP scale-up principles.
Good communication skills.
Be a conscientious laboratory citizen.
Adhere to EH&S standards, and use knowledge of laboratory procedures to advance projects under shifting priorities and timelines.
The position is full-time.
CANDIDATE PROFILE
EDUCATION AND EXPERIENCE
M.Tech in Bio-Chemistry/Bio-Technology, MS/M.Sc(Science) in Biotechnology
>4 years’ work experience in downstream process
Experience in unit operations like separation, filtration, drying, centrifugation etc.
Proficiency with MS Office suite.
PERSONAL QUALITIES
Driven, dedicated team player with attention for detail
Ability to work independently and deliver on project objectives
Capacity to be proactive and take initiatives
Good organizational skills
Effective interpersonal skills
Strong oral and written communication skills
Creative, out of the box thinker with strong analytical and problem-solving capabilities
Ability to adapt to changing drivers."
Data Management and Data Visualisation,"Mumbai, Maharashtra",Tata Insights and Quants,,Organic,"COMPANY OVERVIEW
Tata Group is an Indian multinational conglomerate company headquartered in Mumbai, India. It encompasses seven business sectors: communications and information technology, engineering, materials, services, energy, consumer products and chemicals. Tata Group was founded in 1868 by Jamsetji Tata as a trading company. It has operations in more than 80 countries across six continents. Tata Group has over 100 operating companies with each of them operating independently.
Tata Sons is the promoter of all key Tata companies and holds the bulk of shareholding in these companies.

BACKGROUND The Tata companies together serve over million consumer and commercial customers today across several products and services. In order for the Tata companies to better understand customer and client needs and preferences, action life stages, needs, value, and potential, and enhance value and experience; the Tata companies need to develop robust data and information management capability and customer analytics. The vision is to eventually create the best in-house capability for data analytics amongst any large corporate. To achieve the above aims, it has been decided to establish an independent Tata company focused on building a common data analytics platform and help Tata Group companies. This company is being incubated in the initial phase as a division of Tata Industries and will subsequently be structured as a separate company to build Big Data Analytics and Data Science capabilities catering to but not limited to the ‘Consumer’ brands of the group.

Tata Insights and Quants – Journey to Date
Company: Tata - Insights and Quants – A Newly started division by Tata Industries.
http://www.livemint.com/Companies/PCgvCZILuJKV68UKVHZRJO/With-new-analytics-arm-Tata-aims-to-make-better-sense-of-da.html
Employer Brand: Tata iQ in 18 months of its inception was recognized in the list of Analytics India Magazine’s (AIM)
Top 10 most desirable Analytics Indian Firms to work for in 2016:
http://analyticsindiamag.com/top-10-analytics-firm-wish-worked-2016/
Generating Value for Customer: Fourteen Tata companies are partnering Tata Insights and Quants (Tata iQ), a Big Data firm, to analyse data collected from users, consumers and make sense of it to put changes in place
http://www.livemint.com/Companies/5om8ebrv6p02jGCcRB3j3K/Tata-companies-use-Big-Data-to-craft-strategies.html
Contributing to Community through big data:
In line with the Tata group’s philosophy of giving back more to the society than what it takes, Tata iQ, Tata group’s big data and decision Sciences Company.
Okhai partners with Tata iQ to deliver big impact through big data

Company : Tata Insights and Quants
Role : Data Management and Data Visualisation
Level : Analyst – Associate - Senior Associate
Role Type : Individual Contributor
Location : Mumbai | Bangalore | Jamshedpur | Kalinga Nagar – All Options open

Job Description
This is an exciting opportunity to be a part of the team that develops foundational capabilities enabling enhanced analytics and measurement, critical to shaping integrated strategies and providing inferences to the business within the Tata group companies.
The incumbent will be part of the Analytics, Insights & Experimentation team and will report to the Senior Management. He/she will be a P&L Leader and drive Client Profitability through team of individual contributors, working on areas such as designing and building data marts/warehouse/data lakes for areas such as marketing planning functions, customer segmentation and targeting, product offerings, developing CRM strategies, multi-channel analysis, management and optimization, web analytics, efforts and track/evaluation of marketing programs for different portfolios. The work would primarily involve the modelling of structured and unstructured data and visualisation of insights, reports, dashboards and analytics.

Job Responsibilities
Experience in Technical & Functional roles in DWBI/Analytics, R&D & Management as Techno Functional expert in large and startup enterprises.
Driving innovation on development of DWBI/Analytics products and applications , Advance visualization using d3js and other open source javascript libraries, automation.
Analytics to Interpret Predictive Machine Learning Models ( Classification & Regression)
Ability to Incubate COE’s in Microstrategy, Pentaho, Tableau, MS-BI/PowerBI, IBM BPM and DataStage.
Creating new insightful stories from complex unstructured data in ways that assist in translating problem statements into actionable decisions
Design and define product architecture for a smart data discovery and visualization platform using
Elastic Search, to personalize and scale out a real-time search experience without expensive operations infrastructure.
Design and create algorithm for intelligent search functionality ( NLP based Q & A) based on Lucene background using APIs to visualize the results using d3js and AMCharts.
Expertise in building & Architecting Data Warehouse solutions which includes Enterprise Data Modeling,
Experience in Hadoop, Hive, Map-R, MS SQL/PostgresSQL, ETL and Reporting Tools .
Regular involvement in Pre Sales activities and Proposals including RFP Response.

Requirements/Skill sets
Must-have technical skills
o Advanced proficiency with MS Office (Excel, Word, PPT etc.)
o Experience in BI, Big Data and Data Visualisation
o Basic understanding of advanced analytics and managing Unstructured data
Must-have soft skills
o Problem Solving and lateral thinking
o Excellent written and oral communication skills
o Good interpersonal, problem solving, reasoning and analytical skills
o People Management Experience, managing performance of team.
o Ability of depicting the results of a statistical analysis in an easy-to-understand manner
o Detailed oriented, organized, demonstrated ability to manage multiple projects simultaneously

Good to have soft skills
o Candidates from Consulting background preferred
o Excellent analytical, problem-solving and storytelling skills; effectively uses numbers to gain understanding and/ or illustrate a point
o Strong number crunching and quantitative skills
o Intellectual and analytical curiosity - initiative to dig into the why, what & how
o Strong aptitude on working with unstructured problems
o Start-up environment and product development experience

Education and Experience
Preferably a Bachelors (10+ Years) or Masters in Economics, Finance, Mathematics, Statistics, Engineering, Experience in Analytics domain necessary.

Minimum 2 – 4 Yrs of Experience as People Manager and driving performance of Business, Team and Self.


Reach us on careers@tataiq.com"
Master Data Management (MDM),"Bengaluru, Karnataka",NetApp,,Organic,"Job Summary
As a Programmer/Analyst, you will Design, develop, modify, debug and evaluates programs in Master Data Management (MDM) function. You will analyse existing programs or formulates logic for new systems, devises logic procedures, prepares flowcharting, performs coding and tests/debugs programs. Develops conversion and system implementation plans. Prepares and obtains approval of system and programming documentation. Recommends changes in development, maintenance and system standards. Trains users in conversion and implementation of system. Note: May be internal or external, client-focused, working in conjunction with Professional Services and outsourcing functions. May include company-wide, web-enabled solutions.
Job Requirements
Extensive programming and development skills.
Must have expertise in one or more of the following skills:
SAP Data Services/BusinessObjects Data Services (BODS) with Non-SAP Data source like flat files and ORACLE DB; Data Migration, Data Management, Data Integration and Data profiling activities.
Experience in Data Management by Address cleansing, Data cleansing and Matching using Data Services Data Quality transformations.
Webservices and Realtime jobs in SAP Data Services
Working experience on Profiling, writing Data Quality Rules, developing Score cards and Match Review using Information Steward
Initial & delta extractions and loading of data into SAP, ORACLE and Files (Flat files, Excel, JSON and XML) using Data Services
Good knowledge in implementing Slowly Changed Dimensions (SCD) using source and target-based CDC
Testing ETL Jobs using test scripts
Working knowledge for Informatica
Working knowledge of enterprise application system development methodology and life cycle and Microsoft Office Suite including PowerPoint and Project; or other similar tools.
Education
Bachelor’s in Computer Science or equivalent
3-5 years of relevant experience
“NetApp is an equal opportunity employer and encourages individuals of all backgrounds, including individuals with disabilities, to apply for open positions at NetApp.”"
